complex_id_number,structure_name,longitude,latitude,serialid
90248,SSMANIFO SLED S,-88.10277656,28.47209601,2393
90283,East PLET,-89.46310348,28.4358656,2394
90300,PLET WELL5,-89.46322246,28.43582335,2395
2424,A- WHO DAT,-89.0162066,28.41538737,2396
90317,PLEM #1,-88.27722407,28.44356661,2397
90312,PLEM #2,-88.2771071,28.44380652,2398
1090,A-Medusa Spar,-89.45346089,28.39240104,2399
90249,SSMANIFO SLED S,-88.20498534,28.40501942,2400
1930,A (Blind Faith),-88.26568688,28.34153544,2401
90135,SSMANIFO,-88.729668,28.2760735,2402
90212,SS Manifold,-88.20180278,28.30777222,2403
90136,SSMANIFO,-89.9211472,28.24873333,2404
90324,Manifold,-89.785641,28.17144627,2405
1771,A (GOMEZ),-89.61507167,28.22065524,2406
90235,Production Mani,-89.61518591,28.22042838,2407
90328,W10 PLET,-89.61534798,28.22072829,2408
90322,W58M Manifold H,-89.62171246,28.25146583,2409
90329,W9PLET,-89.6195014,28.23270264,2410
90323,Well 58M Manifo,-89.6219447,28.25165555,2411
90307,PLET,-89.25349074,28.25225458,2412
90219,Manifold,-88.77386386,28.23730237,2413
90305,SS PLET 1,-88.46801667,28.24103611,2414
2045,A(Thunder Hawk),-88.39892063,28.26728694,2415
90285,Gold #2 PLET,-88.72565905,28.19564025,2416
90218,SW Manifold,-88.76619864,28.20082783,2417
1175,A(DEVILS TOWER,-88.73747383,28.20875531,2418
90276,Triton #3 PLET,-88.77373709,28.23720363,2419
90206,Manifold P-30-M,-88.6070263,28.19689796,2420
90239,Manifold P-32-M,-88.55859015,28.21536142,2421
1101,A(Thunder Horse,-88.49558496,28.19060986,2422
90137,P41W Manifold,-88.55858284,28.21598271,2423
90292,PLET,-89.55307076,28.14087526,2424
24199,A-Mars TLP,-89.222876,28.169524,2425
70004,A-Ursa TLP,-89.10355357,28.15402604,2426
90139,SSMANIFO,-89.00994561,28.05691778,2427
1766,A(Independence,-87.98583928,28.08505618,2428
90140,SSMANIFO,-89.44385347,28.0375783,2429
90250,Subsea Manifold,-89.43121164,28.01609184,2430
90277,WELL A7 NORTH P,-89.44480394,28.03748347,2431
90278,Well A7 SOUTH P,-89.44480394,28.03748347,2432
2089,A(Mirage/Titan),-89.10061223,28.03350591,2433
90256,PLET,-88.13942772,28.02313081,2434
10344,A,-96.041952,28.400292,2435
417,A,-96.08429385,28.37877957,2436
10312,1,-96.088173,28.373995,2437
10373,2,-96.102001,28.362714,2438
10200,B,-96.23468527,28.30565322,2439
10199,B,-96.199945,28.332807,2440
10199,C-AUX,-96.199681,28.332801,2441
10199,D-AUX,-96.200086,28.332103,2442
1547,E,-96.18601875,28.32014753,2443
10200,TC,-96.228377,28.308605,2444
10155,A,-96.174686,28.308697,2445
10155,B-AUX,-96.174249,28.308765,2446
10222,C,-96.128662,28.297611,2447
10306,1(Removed),-96.202272,28.284802,2448
10306,B-PRD(Removed),-96.202007,28.282909,2449
356,1,-96.25262858,28.23274412,2450
10321,11,-96.26315789,28.24568925,2451
10301,A,-96.236754,28.256325,2452
10311,A,-96.221141,28.227788,2453
10339,A,-96.147553,28.232092,2454
10308,A,-96.136577,28.222479,2455
60001,A,-96.04386915,28.18624062,2456
10320,A,-96.128459,28.187718,2457
10320,A-PRD,-96.128665,28.187362,2458
10315,A-PROCESS,-96.177945,28.213221,2459
10352,2,-96.202035,28.185876,2460
10380,3,-96.202134,28.206242,2461
30002,4,-96.19099746,28.18117924,2462
10361,A,-96.324176,28.196486,2463
10353,A,-96.241364,28.136712,2464
10357,1,-96.207688,28.146356,2465
10356,10,-96.237688,28.134583,2466
10357,14,-96.20763923,28.14634917,2467
10328,4,-96.227536,28.150403,2468
10334,5,-96.224211,28.155414,2469
10329,6,-96.213063,28.157947,2470
10327,7,-96.227382,28.137382,2471
10335,8,-96.215543,28.162208,2472
10340,9,-96.231137,28.141089,2473
10338,A,-96.219462,28.143405,2474
10326,1,-96.14225,28.130352,2475
10325,A,-96.150481,28.163254,2476
10332,1,-96.138683,28.171221,2477
10367,A,-96.148247,28.122047,2478
10336,JB,-96.230888,28.129161,2479
10348,2,-96.285908,28.090493,2480
10374,B,-96.252049,28.128512,2481
10364,C,-96.270605,28.102826,2482
10381,D,-96.25559159,28.10311655,2483
10136,JA,-96.24268,28.110212,2484
10225,C,-96.381066,28.101776,2485
10225,C-COMPRESS0R,-96.38142366,28.10283923,2486
10225,C-PRD,-96.38129545,28.10238828,2487
10225,C-QRT,-96.38139389,28.10143841,2488
10391,D,-96.36986722,28.10214157,2489
10295,E,-96.379648,28.09405,2490
10363,4,-96.391418,28.107799,2491
10238,A,-96.401459,28.120962,2492
10238,A-PRD,-96.40179,28.120631,2493
10205,B-DRIL,-96.429913,28.106585,2494
10205,B-PRD,-96.430244,28.106253,2495
2421,H,-96.39117906,28.1180389,2496
10198,A,-96.440299,28.10561,2497
10397,A,-96.58941878,28.06013807,2498
1985,7,-96.5522601,28.0614146,2499
2161,8,-96.56643707,28.07304345,2500
2178,9,-96.54329571,28.08733667,2501
10170,A,-96.57157688,28.06623645,2502
1455,C,-96.57670676,28.05916227,2503
10368,A,-96.49033,28.057304,2504
60000,B,-96.53395126,28.07843931,2505
10358,C,-96.48881517,28.06354417,2506
2361,D,-96.49307294,28.07444155,2507
10370,F,-96.473233,28.067975,2508
10395,F,-96.39846368,28.08948797,2509
10324,G,-96.391665,28.089838,2510
10385,1,-96.38149938,28.07182411,2511
10319,A,-96.355914,28.083384,2512
10337,A,-96.286849,28.085959,2513
10337,B (QUARTERS),-96.286849,28.085959,2514
10384,D,-96.270686,28.054834,2515
10330,A,-96.19516,28.054475,2516
1699,B,-96.20001229,28.07770332,2517
10349,A,-96.253654,28.015232,2518
10346,A,-96.307108,28.022212,2519
1193,A,-96.36616403,28.03945957,2520
10288,JA,-96.366727,28.038541,2521
10318,F,-96.454997,28.010814,2522
10360,H,-96.453866,28.036702,2523
1775,J,-96.46464685,28.04095092,2524
1950,2,-96.5764048,28.03386318,2525
1958,3,-96.57569825,28.04181371,2526
1976,4,-96.58366572,28.02690776,2527
10307,2,-96.607297,28.030029,2528
10228,B,-96.586114,28.041196,2529
2127,D,-96.60496724,28.0420848,2530
10129,A,-96.629104,27.98949,2531
10129,A-AUX,-96.629265,27.989768,2532
10187,B,-96.618364,28.005162,2533
10235,A,-96.452545,27.993153,2534
10210,A,-96.429561,28.002513,2535
10250,B,-96.405657,27.977639,2536
10250,C,-96.406387,27.97819,2537
10251,D,-96.422328,27.96759,2538
10210,E,-96.430165,28.002038,2539
10210,G,-96.42922,28.002894,2540
10341,A,-96.354198,27.987118,2541
1003,B,-96.36465376,27.98467318,2542
10354,A,-96.290907,27.968817,2543
10355,B,-96.259632,27.994243,2544
10257,JA,-96.336005,27.935365,2545
1289,A,-96.39069419,27.9266266,2546
10359,B,-96.353791,27.957384,2547
10378,B,-96.417056,27.918583,2548
10252,B,-96.526339,27.951449,2549
1382,C,-96.53725954,27.95243519,2550
10123,A,-96.55922597,27.95724261,2551
521,C-CMP,-96.56494457,27.96040181,2552
10343,A,-96.62436,27.930586,2553
10365,1,-96.645774,27.935688,2554
10273,A,-96.743939,27.88594,2555
10309,1,-96.734205,27.890275,2556
10316,A,-96.590462,27.914021,2557
10214,A,-96.572101,27.879154,2558
10398,C,-96.58358662,27.91289107,2559
10218,A,-96.536595,27.882367,2560
10179,A,-96.427985,27.895548,2561
770,B,-96.38716526,27.91437882,2562
10347,A,-96.327137,27.909619,2563
10394,A,-96.39055124,27.87130009,2564
10389,A,-96.399112,27.869706,2565
10226,A,-96.534678,27.86794,2566
10219,B,-96.551496,27.875323,2567
10342,A,-96.08923,27.904229,2568
1642,A,-96.08714846,27.8269785,2569
10132,A,-96.189262,27.85628,2570
70011,A-1,-88.34907191,30.170075,2571
24215,A,-88.29055277,30.16927208,2572
23886,A-QRT,-88.242338,30.175634,2573
23886,Q-PRD,-88.242338,30.175634,2574
23457,1,-88.18760637,30.18478327,2575
24146,A,-88.207415,30.179913,2576
24169,B,-88.221575,30.156332,2577
382,E-Facility #6,-88.18527566,30.16356547,2578
915,F,-88.21773139,30.17283472,2579
1128,G,-88.18761784,30.19497352,2580
25010,M822(PIPELINE J,-88.19885272,30.16216866,2581
23868,A,-88.163127,30.188952,2582
31002,C-DECK(SL),-87.9915632,30.18121081,2583
2134,D,-88.00118312,30.16140823,2584
1610,2,-87.964959,30.17511052,2585
24112,CB,-87.93936,30.177574,2586
1998,A,-87.86746377,30.15610284,2587
355,CAIS.#1,-87.84063927,30.16044182,2588
2251,A,-87.79380798,30.16797858,2589
298,CAIS.#1,-87.82590834,30.16343724,2590
23478,2,-88.436126,30.117816,2591
23479,3,-88.451114,30.111092,2592
23480,4,-88.442269,30.113494,2593
23481,5,-88.451344,30.115839,2594
23483,7,-88.446722,30.114716,2595
23476,A-9,-88.446904,30.118042,2596
23477,AA,-88.442477,30.118874,2597
23864,AB,-88.441951,30.115739,2598
1861,C,-88.46180799,30.10826151,2599
1275,1,-88.40742015,30.11557745,2600
23431,1,-88.404616,30.115473,2601
23482,6,-88.43011291,30.11613812,2602
23847,2,-88.370636,30.111893,2603
24156,A,-88.352858,30.110515,2604
23890,A,-88.326171,30.108469,2605
24190,B,-88.286957,30.15003,2606
24190,BA,-88.28763843,30.15033671,2607
24190,BQ,-88.286167,30.149598,2608
24133,A,-88.25718905,30.13688813,2609
206,BB(FMR CAIS.#1),-88.14558781,30.14897749,2610
24111,A,-88.08276385,30.14555013,2611
23822,A,-88.078593,30.139459,2612
23461,2,-88.009664,30.134795,2613
23497,A,-88.002542,30.137743,2614
23467,A,-87.893728,30.153773,2615
23474,AP,-88.496523,30.083913,2616
23474,AQ,-88.496502,30.083349,2617
23474,AW,-88.49648461,30.0844962,2618
23474,B,-88.49663229,30.08464304,2619
432,C,-88.50740229,30.09479501,2620
23884,2,-88.420397,30.078916,2621
23867,2,-88.3106663,30.10189716,2622
24163,3,-88.28459179,30.09834811,2623
845,4,-88.29551776,30.08922501,2624
23890,A-PRD,-88.325749,30.108154,2625
23496,A,-88.012679,30.077709,2626
23488,1,-87.963757,30.077761,2627
275,CAIS.#2,-87.94230624,30.07314664,2628
23489,1,-87.886439,30.081812,2629
23894,AP,-87.88322462,30.09415896,2630
23894,AQ,-87.883227,30.093744,2631
23894,AW,-87.88318549,30.094382,2632
24176,B,-87.90224463,30.10017449,2633
23894,,-87.88318549,30.09438202,2634
24158,A,-87.85549,30.091452,2635
286,CAIS.#3,-87.84649912,30.0726488,2636
311,A,-87.82935053,30.0772939,2637
23855,1,-88.646178,30.053182,2638
23854,1,-88.53343,30.049804,2639
1993,1,-88.38086558,30.02670597,2640
1989,1,-88.34982768,30.04646798,2641
24100,1,-88.296807,30.042111,2642
1089,A,-88.28456928,30.05377497,2643
23899,1,-88.272062,30.042356,2644
1019,CAIS.#3,-88.27353947,30.04271271,2645
24101,A,-88.15304569,30.02867179,2646
24206,A,-87.95517706,30.06658436,2647
24212,A,-87.9023983,30.055687,2648
23490,1,-87.871166,30.055442,2649
24218,A,-87.86407635,30.0439967,2650
1537,1,-88.71907278,30.00391083,2651
23856,A,-88.604693,29.976232,2652
163,CAIS.#1(PLTF. A,-88.55175346,30.00140993,2653
711,A,-88.51154811,29.98525211,2654
2015,1,-88.43909202,29.98681215,2655
2034,A,-88.40509438,29.98251747,2656
23446,1,-88.161842,30.008329,2657
2064,A,-88.00358805,29.99405395,2658
2074,A,-87.97775207,30.01258113,2659
21584,1,-88.881745,29.641653,2660
20415,2,-88.873042,29.649852,2661
1670,2,-88.9000642,29.6187102,2662
20419,3,-88.876394,29.63839,2663
20429,8,-88.885181,29.638807,2664
20419,9,-88.87639408,29.63838973,2665
738,A,-88.88174529,29.64165311,2666
809,B,-88.87140061,29.61393913,2667
20442,3,-88.890176,29.573595,2668
20443,4,-88.873749,29.582639,2669
24202,5,-88.87688474,29.58452759,2670
24207,6,-88.87452731,29.57698513,2671
21481,2,-88.877781,29.560421,2672
21585,5,-88.895651,29.569708,2673
1607,G,-88.88190798,29.55890588,2674
1607,G-AUX,-88.88187092,29.55836331,2675
2369,#4,-88.9263928,29.56895611,2676
851,1,-88.94477914,29.56026775,2677
1907,3,-88.92877726,29.55010038,2678
1825,B,-88.9529292,29.53569359,2679
1815,1,-88.87790674,29.47212507,2680
23409,A,-88.950138,29.468553,2681
20389,BE,-88.92083171,29.42676759,2682
21231,3,-88.884236,29.436914,2683
23193,1,-88.901135,29.383366,2684
23193,3,-88.90116,29.383367,2685
22597,3,-88.96082074,29.39992374,2686
23087,7,-88.95799638,29.39712035,2687
23086,8,-88.95608675,29.40817503,2688
22597,BC,-88.960704,29.400089,2689
20470,BF,-88.965563,29.392756,2690
22605,P,-88.958596,29.408705,2691
23215,34,-88.968575,29.40477,2692
23088,36,-88.967887,29.400632,2693
20471,5,-88.974751,29.404585,2694
20729,A,-89.012355,29.373804,2695
20551,AC,-88.989039,29.375845,2696
20388,AD,-88.99461271,29.37250661,2697
20456,AE,-89.007768,29.372821,2698
20390,B,-88.969722,29.399934,2699
20392,BA,-88.982372,29.409536,2700
20390,BB,-88.970036,29.399939,2701
21815,C,-89.012276,29.39841,2702
20393,CA,-89.010226,29.393634,2703
21586,CC,-88.99359,29.392105,2704
22752,CD,-88.987495,29.381456,2705
20199,J,-89.004502,29.403858,2706
20383,JA,-88.99436053,29.40582817,2707
21815,N(N),-89.012264,29.398409,2708
20390,O,-88.969722,29.399934,2709
20332,15,-89.026531,29.409961,2710
20472,6,-89.05828,29.410487,2711
20394,CB,-89.019962,29.406322,2712
20398,D,-89.034905,29.400781,2713
20395,DA,-89.034636,29.409358,2714
20396,DB,-89.034798,29.409584,2715
20332,E,-89.02631029,29.40986114,2716
20397,EA,-89.014471,29.408629,2717
20198,G,-89.051267,29.406148,2718
20198,GA,-89.050847,29.405819,2719
20382,H,-89.02605,29.392883,2720
20382,HA(N),-89.025779,29.393362,2721
21587,I,-89.051268,29.391889,2722
20398,L,-89.03521936,29.40078702,2723
20398,M-QTR,-89.035219,29.400787,2724
20331,K,-89.073828,29.400505,2725
20384,KA,-89.073782,29.4088,2726
20385,KB,-89.09113755,29.39965036,2727
21996,KC,-89.107079,29.396894,2728
31022,PIG-TRAP,-89.10801807,29.34633627,2729
23418,3,-89.102527,29.352693,2730
1242,CAIS.#1,-89.05383675,29.33092411,2731
20391,AA,-88.99298002,29.36711377,2732
20386,AB(N),-88.98208,29.351199,2733
22603,A,-88.934479,29.354386,2734
23413,AA,-88.95928189,29.34085161,2735
2400,I,-88.93456649,29.35929171,2736
2257,A,-88.8854091,29.35293731,2737
2432,B,-88.92169118,29.32921074,2738
928,A,-88.92044317,29.31622958,2739
1066,B,-88.92044924,29.2975613,2740
1103,C,-88.92194737,29.30599756,2741
1204,D,-88.87704676,29.32606631,2742
1241,CAIS.#3,-88.96125491,29.31540592,2743
529,1,-88.97648843,29.30924785,2744
22910,1,-89.050875,29.305171,2745
22919,10,-89.050082,29.303202,2746
22920,11,-89.05953,29.303336,2747
22921,12,-89.058904,29.298435,2748
22922,13,-89.060447,29.308333,2749
23130,14,-89.06049,29.306004,2750
23403,15,-89.060605,29.300918,2751
23404,17,-89.060213,29.317681,2752
24114,18,-89.058252,29.314767,2753
23877,19,-89.051401,29.307158,2754
22798,2,-89.05517052,29.30174481,2755
24121,20,-89.039684,29.295469,2756
22912,3,-89.056872,29.306805,2757
22914,5,-89.045097,29.304283,2758
22915,6,-89.052648,29.310687,2759
22916,7,-89.053198,29.296853,2760
22917,8,-89.054282,29.315729,2761
22918,9,-89.058357,29.312068,2762
22798,A,-89.05467014,29.30194788,2763
22798,AQ,-89.05499668,29.30166202,2764
22913,B,-89.04948469,29.30064439,2765
23057,A,-89.065233,29.310675,2766
23498,1-A,-89.058512,29.287184,2767
24127,#3,-89.016818,29.279795,2768
70001,1,-89.02990924,29.28621241,2769
23898,4,-89.032032,29.286665,2770
24217,D,-89.02721642,29.27396359,2771
1576,E,-89.0234872,29.28307633,2772
24213,1,-89.00199869,29.27623086,2773
22289,B,-88.93064473,29.25332419,2774
22576,C,-88.916251,29.24449,2775
22210,A,-88.907959,29.26643,2776
22210,CF,-88.908755,29.266851,2777
23005,A,-88.90307,29.180795,2778
842,1,-88.6200943,29.65442753,2779
861,2,-88.62867316,29.66780567,2780
1493,A,-88.72452966,29.65909349,2781
1900,1,-88.7738569,29.65203327,2782
23412,1,-88.7476059,29.6774245,2783
24208,6,-88.730576,29.653775,2784
536,1,-88.77786928,29.65287345,2785
24118,1,-88.797089,29.653422,2786
20412,1,-88.858475,29.653209,2787
20413,1,-88.824199,29.652557,2788
20414,2,-88.847295,29.653245,2789
20416,2,-88.838396,29.656514,2790
20420,3,-88.84128,29.651343,2791
22698,4,-88.863357,29.65354,2792
23408,5,-88.858409,29.653323,2793
24260,A,-88.84936577,29.65291839,2794
27060,B,-88.8647945,29.65322068,2795
309,CAIS.#1,-88.82669381,29.65251732,2796
1785,1,-88.85422965,29.6428,2797
20432,10,-88.830912,29.615799,2798
20433,12,-88.847712,29.640875,2799
70014,12,-88.86571981,29.61645921,2800
20434,13,-88.867234,29.642756,2801
20435,14,-88.85426,29.648563,2802
20436,15,-88.853969,29.642506,2803
20437,16,-88.837539,29.637243,2804
20410,17,-88.86043401,29.64400348,2805
20417,2,-88.859866,29.6224,2806
20421,3,-88.834053,29.641303,2807
20422,4,-88.836029,29.647254,2808
20424,5,-88.864882,29.648763,2809
20425,5,-88.842386,29.6449,2810
20411,6,-88.837293,29.618672,2811
20426,6,-88.825215,29.612005,2812
20427,7,-88.84755661,29.6490552,2813
20428,7,-88.847362,29.618863,2814
20430,8,-88.824723,29.611555,2815
20431,9,-88.842375,29.623169,2816
20410,A-CF,-88.859969,29.64372,2817
20411,B,-88.837143,29.618394,2818
20410,QRTS,-88.859517,29.642886,2819
578,1,-88.8208142,29.64187526,2820
23406,4,-88.795034,29.63303,2821
21484,4,-88.810614,29.61431,2822
24170,6,-88.80368214,29.64163945,2823
24186,7,-88.8105472,29.62709943,2824
24187,8,-88.78907573,29.64125496,2825
23210,A,-88.790678,29.619701,2826
23495,1,-88.757469,29.636369,2827
31016,3,-88.75426306,29.63398167,2828
23829,4,-88.7551604,29.6331246,2829
23829,B,-88.75506737,29.63319153,2830
1681,3,-88.70180121,29.62952848,2831
23429,A,-88.70986,29.622458,2832
23468,1,-88.678585,29.624431,2833
23257,A,-88.61886173,29.57900861,2834
2395,A,-88.60095397,29.57621854,2835
23259,B,-88.618799,29.578982,2836
1637,C,-88.61865692,29.57890259,2837
23837,1,-88.682927,29.587909,2838
23841,2,-88.682925,29.587964,2839
1475,A,-88.65916151,29.566903,2840
22934,A,-88.71073877,29.58821001,2841
1613,B,-88.72352247,29.59953959,2842
1524,#6,-88.73118575,29.59459484,2843
23427,A,-88.735725,29.569683,2844
1254,B,-88.73267195,29.58063142,2845
1248,C,-88.74782176,29.58911178,2846
1257,D,-88.7721742,29.57086586,2847
23181,A,-88.797305,29.606626,2848
23181,B,-88.797413,29.606098,2849
23213,C,-88.816661,29.581283,2850
23181,D,-88.796986,29.606164,2851
20439,1,-88.86890137,29.58144814,2852
24160,2,-88.843027,29.609621,2853
20423,4,-88.824929,29.603307,2854
20444,5,-88.864293,29.583287,2855
23287,6,-88.869282,29.585169,2856
24262,7,-88.85524487,29.58119355,2857
20439,CF,-88.868463,29.580065,2858
61,A,-88.8346269,29.56760165,2859
1492,B,-88.84894092,29.55548757,2860
23840,1,-88.797374,29.548096,2861
23426,1,-88.741288,29.566149,2862
23421,2,-88.746425,29.5657,2863
23440,4,-88.741392,29.558232,2864
23432,A,-88.73307874,29.54060273,2865
23432,B,-88.733289,29.540607,2866
23471,#1(A),-88.690473,29.530557,2867
20459,6,-88.72712283,29.5422311,2868
24125,A,-88.714699,29.531115,2869
20459,A,-88.72712283,29.5422311,2870
24220,A-1,-88.68883543,29.54864881,2871
1194,CAIS.#1,-88.71849046,29.55516357,2872
2201,D,-88.68711419,29.55450341,2873
2206,E,-88.69008591,29.54691907,2874
1505,#7,-88.66341912,29.55979933,2875
2431,#8,-88.64217562,29.55572548,2876
23472,A,-88.660043,29.552741,2877
23473,B,-88.649909,29.545123,2878
1302,C,-88.64041845,29.56421403,2879
23827,D,-88.67234515,29.55207782,2880
2226,E,-88.6847837,29.55269309,2881
1328,C,-88.63742689,29.54899575,2882
1406,D,-88.61886332,29.55654298,2883
2077,3,-88.64868068,29.51784329,2884
24180,A-1,-88.65337569,29.51572767,2885
23242,CD,-88.67869,29.497962,2886
23843,2,-88.719859,29.505697,2887
23842,A,-88.699141,29.511452,2888
23491,2,-88.756222,29.505812,2889
23470,5,-88.741392,29.507544,2890
22508,1,-88.808589,29.50903,2891
2081,1,-88.80963684,29.50625019,2892
22509,1,-88.850482,29.499406,2893
23188,3,-88.828527,29.478358,2894
22750,8,-88.83044438,29.45734644,2895
22750,A,-88.830353,29.457358,2896
22507,B,-88.848975,29.45516883,2897
2511,Permanent Caiss,-88.83047921,29.45733611,2898
23400,2,-88.817465,29.480759,2899
1792,A,-88.76610448,29.45941229,2900
2041,A,-88.67677211,29.47625523,2901
22739,CA,-88.649352,29.462008,2902
70024,CE,-88.68587739,29.46440788,2903
24179,A,-88.64860341,29.41895427,2904
23441,A,-88.720319,29.413672,2905
2067,1,-88.76794794,29.4180696,2906
23443,A,-88.737218,29.419936,2907
2160,B,-88.76678691,29.42096258,2908
23414,1,-88.819877,29.429304,2909
20465,2,-88.870153,29.440597,2910
23214,5,-88.847388,29.446672,2911
23425,6,-88.851723,29.442903,2912
23424,7,-88.841024,29.446689,2913
20465,A,-88.869842,29.440591,2914
23492,A,-88.869141,29.379885,2915
23449,B,-88.862073,29.397804,2916
23453,A,-88.814417,29.391999,2917
22733,CC,-88.64556,29.39172,2918
20466,A,-88.628003,29.398213,2919
22397,C,-88.609346,29.400122,2920
22740,CB,-88.632352,29.37949,2921
23831,A,-88.802819,29.339158,2922
97,B,-88.82801689,29.34594468,2923
1914,G,-88.80535829,29.33592248,2924
70009,A,-88.85133118,29.34550084,2925
21590,A,-88.861681,29.293869,2926
21778,B,-88.842289,29.295539,2927
24167,A,-88.796419,29.297487,2928
20469,C,-88.759738,29.287181,2929
20201,A,-88.66909,29.292398,2930
20200,B,-88.665329,29.289994,2931
20200,BA-SAT,-88.665139,29.290422,2932
22742,A,-88.886551,29.188639,2933
20341,B,-88.844508,29.117396,2934
23402,C,-88.848872,29.117361,2935
24171,A,-88.23548721,29.65638524,2936
23811,1,-88.464732,29.649138,2937
23807,5,-88.525593,29.661629,2938
1292,A,-88.51196179,29.6470157,2939
23806,1,-88.551776,29.678452,2940
1571,C,-88.58965198,29.65153309,2941
396,A,-88.57295814,29.62449449,2942
23809,1,-88.541024,29.643621,2943
23808,2-A,-88.538006,29.62473,2944
23810,A-1,-88.521924,29.627102,2945
23810,B,-88.521606,29.627095,2946
948,A,-88.48766189,29.63668388,2947
23428,A,-88.450487,29.621974,2948
23450,B,-88.442381,29.637957,2949
1739,A,-88.40177255,29.61094975,2950
24126,A,-88.354881,29.578037,2951
972,A,-88.47278494,29.57672964,2952
23888,A,-88.5622,29.542857,2953
24181,B,-88.59083312,29.56384585,2954
